id,campus,goldribbon,district,county,street,city,zip,lowgrade,highgrade,region,aea,charter,magnet,peg,enrollment,percentafam,percentamindian,percentasian,percenthispanic,percentpacisl,percenttwo,percentwhite,percentecodis,mobilitypct,totalreading,totalmath,r.notmeet.pct,rapproaches,rmeets,r.masters.pct,m.notmeet.pct,mapproaches,mmeets,m.masters.pct,sat.act.part.rate,sat,act,ap.ib.part.rate,ap.ib.above.criterion.rate,nceread,ncemath,avg.growth,eng1.all.cnt.2,eng1.meets.cnt.2,eng2.all.cnt.2,eng2.meets.cnt.2,alg1.all.cnt.2,alg1.meets.cnt.2,w.avg,stud.ach.grade,residuals,camp.perf.score,camp.perf.grade,growth.grade,elem/middle.total.score.33.33.33,high.total.score.25.25.25.25(HS),staterank2018,staterank2017,staterank2016,staterank2015,grade2018,grade2017,grade2016,grade2015,2018 regional rank,2017 regional rank,2016 regional rank,2015 regional rank,level,e.avg(HS),a.avg(HS),g.rate.6yr(HS),g.rate.5yr(HS),g.rate.4yr(HS),g.rate.car(HS),college.rd(HS),college.rd.grade(HS)
101902052,Lewis Middle,No,Aldine ISD,HARRIS COUNTY,21255 W HARDY RD,HOUSTON,77073-2217,7,8,4,N,No,No,No,949,29.50%,0.11%,1.05%,66.17%,0.21%,0.84%,2.11%,90.62%,20.9,914,916,42.12253829,57.90%,23.96061269,8.971553611,43.88646288,56.10%,26.53%,7.31441048,NA,N/A,N/A,NA,NA,45.93447113,45.58013153,45.75730133,NA,NA,NA,NA,25,24,25.24449849,D,-3.205990499,22.03850799,F,F,30.9824225,NA,1653,1622,1302,1633,D,D-,D,F,278/328,267/316,267/316/302,267/316/302/314,Middle school,NA,NA,NA,NA,NA,NA,NA,NA
79907132,Lexington Creek El,No,Fort Bend ISD,FORT BEND COUNTY,2335 DULLES AVE,MISSOURI CITY,77459-2224,KG,5,4,N,No,No,No,585,25.64%,0.34%,31.62%,14.19%,0.34%,3.93%,23.93%,24.10%,8.1,292,292,20.20547945,79.80%,57.53424658,38.35616438,15.75342466,84.20%,58.22%,36.64383562,NA,N/A,N/A,NA,NA,54.30075073,55.63362885,54.96718979,NA,NA,NA,NA,NA,NA,57.87671233,B,-2.747652475,55.12905985,B,B,55.93499634,NA,1033,991,1009,553,B,A-,A-,A,246/892,239/878,259/856,259/856/870,Elementary school,NA,NA,NA,NA,NA,NA,NA,NA
146906103,Liberty El,No,Liberty ISD,LIBERTY COUNTY,1002 BOWIE ST,LIBERTY,77575-3594,2,5,5,N,No,No,No,642,15.89%,0.00%,1.25%,40.65%,0.00%,2.65%,39.56%,66.20%,11.4,457,457,31.94748359,68.10%,38.29321663,20.13129103,23.19474836,76.80%,44.86%,21.66301969,NA,N/A,N/A,NA,NA,49.41219711,52.97201157,51.19210434,NA,NA,NA,NA,NA,NA,41.57549234,C,1.700156936,43.27564928,C,C,45.3024009,NA,2196,2388,1052,2256,C,C,B+,C+,462/892,506/878,265/856,265/856/870,Elementary school,NA,NA,NA,NA,NA,NA,NA,NA
146906001,Liberty H S,No,Liberty ISD,LIBERTY COUNTY,2615 JEFFERSON DR,LIBERTY,77575-4312,9,12,5,N,No,No,No,611,17.51%,0.16%,0.65%,33.88%,0.00%,2.62%,45.17%,53.19%,11.7,NA,NA,NA,NA,NA,NA,NA,NA,N/A,NA,49.7,1367 (avg.: 1375),23.2 (avg.: 20.3),1,100,43.21554947,44.21997452,43.717762,186,57,173,70,170,36,28.27625758,D,-15.09120456,13.18505302,F,F,NA,39.0281209,1142,1067,458,1128,D,D,B-,F,153/191,141/187,76/171,76/171/162,High school,35.37604457,21.17647059,0.75,0.731543624,0.813253012,0.813253012,70.933411,C
146906041,Liberty Middle,No,Liberty ISD,LIBERTY COUNTY,2515 JEFFERSON,LIBERTY,77575-4794,6,8,5,N,No,No,No,437,16.02%,0.00%,0.69%,34.32%,0.00%,2.75%,46.22%,59.50%,13.2,437,419,30.20594966,69.80%,38.67276888,18.53546911,35.56085919,64.40%,33.89%,12.41050119,NA,N/A,N/A,NA,NA,50.60142517,43.6256752,47.11355019,NA,NA,NA,NA,19,19,36.28149184,C,-1.490158697,34.79133314,D,F,39.35606293,NA,1143,841,1137,931,C,B-,D+,C,212/328,147/316,147/316/302,147/316/302/314,Middle school,NA,NA,NA,NA,NA,NA,NA,NA
101907111,Lieder El,No,Cypress-Fairbanks ISD,HARRIS COUNTY,17003 KIETH HARROW BLVD,HOUSTON,77084-2510,PK,5,4,N,No,No,No,1002,7.68%,2.30%,6.79%,74.15%,0.20%,1.60%,7.29%,81.34%,15.9,465,465,31.1827957,68.80%,38.49462366,22.58064516,28.38709677,71.60%,38.92%,18.06451613,NA,N/A,N/A,NA,NA,53.90579605,55.66496658,54.78538132,NA,NA,NA,NA,NA,NA,38.70967742,D,2.961038561,41.67071598,C,B,45.01020298,NA,2236,2631,2041,2162,C,C-,C+,C+,473/892,550/878,446/856,446/856/870,Elementary school,NA,NA,NA,NA,NA,NA,NA,NA
101903109,Liestman El,No,Alief ISD,HARRIS COUNTY,7610 SYNOTT RD,HOUSTON,77083-5106,EE,4,4,N,No,No,No,838,27.92%,0.72%,16.83%,50.36%,0.00%,1.19%,2.98%,81.74%,15.3,278,278,33.45323741,66.50%,37.05035971,18.34532374,35.61151079,63.30%,34.89%,16.18705036,NA,N/A,N/A,NA,NA,48.45661163,49.50463104,48.98062134,NA,NA,NA,NA,NA,NA,35.97122302,D,0.292792887,36.26401591,D,D,40.36488147,NA,2850,1638,1736,1056,C-,B,B-,A-,596/892,361/878,387/856,387/856/870,Elementary school,NA,NA,NA,NA,NA,NA,NA,NA
84910117,Lloyd R Ferguson El,No,Clear Creek ISD,GALVESTON COUNTY,1910 COMPASS ROSE BLVD,LEAGUE CITY,77573-6642,KG,5,4,N,No,No,No,800,7.00%,0.25%,3.25%,20.75%,0.00%,6.00%,62.75%,16.38%,10.5,407,407,14.4963145,85.50%,61.91646192,41.52334152,12.77641278,87.20%,61.43%,39.06633907,NA,N/A,N/A,NA,NA,49.80526733,49.73147583,49.76837158,NA,NA,NA,NA,NA,NA,61.67076167,B,-4.304867568,57.3658941,B,D,56.21207411,NA,1006,458,404,316,B,A,A,A+,242/892,124/878,127/856,127/856/870,Elementary school,NA,NA,NA,NA,NA,NA,NA,NA
101912195,Lockhart El,No,Houston ISD,HARRIS COUNTY,3200 ROSEDALE ST,HOUSTON,77004-6211,EE,5,4,N,No,Yes,No,665,92.63%,0.15%,0.75%,4.96%,0.00%,1.05%,0.45%,76.84%,13.5,301,301,45.84717608,54.20%,31.56146179,17.27574751,28.57142857,71.40%,37.54%,18.93687708,NA,N/A,N/A,NA,NA,46.23104477,53.28818893,49.75961685,NA,NA,NA,NA,NA,NA,34.55149502,D,-2.12006508,32.43142994,D,D,38.87526642,NA,3068,3351,3774,2732,D+,D,F,C-,641/892,682/878,781/856,781/856/870,Elementary school,NA,NA,NA,NA,NA,NA,NA,NA
101916106,Lomax El,No,La Porte ISD,HARRIS COUNTY,1002 SAN JACINTO,LA PORTE,77571-6496,KG,5,4,N,No,No,No,510,3.92%,0.59%,0.59%,40.39%,0.20%,2.75%,51.57%,40.59%,13.8,256,256,13.28125,86.70%,60.546875,38.28125,10.15625,89.80%,65.63%,39.84375,NA,N/A,N/A,NA,NA,54.04299164,59.40358353,56.72328759,NA,NA,NA,NA,NA,NA,63.0859375,B,11.66783929,74.75377679,A,A,64.78947962,NA,438,2037,1218,2069,B+,C+,B+,C+,116/892,439/878,291/856,291/856/870,Elementary school,NA,NA,NA,NA,NA,NA,NA,NA
101916043,Lomax J H,No,La Porte ISD,HARRIS COUNTY,1002 SAN JACINTO,LA PORTE,77571-6496,7,8,4,N,No,No,No,594,3.54%,0.84%,1.01%,51.85%,0.34%,2.02%,40.40%,46.30%,11.1,586,497,18.94197952,81.10%,48.80546075,23.37883959,17.70623742,82.30%,42.45%,10.86519115,NA,N/A,N/A,NA,NA,47.80524445,48.14854813,47.97689629,NA,NA,NA,NA,88,83,45.63009456,B,2.088728141,47.7188227,B,F,47.06149591,NA,715,961,900,1170,B-,C+,C,C-,139/328,165/316,165/316/302,165/316/302/314,Middle school,NA,NA,NA,NA,NA,NA,NA,NA
170903105,Lone Star El,No,Montgomery ISD,MONTGOMERY COUNTY,P O BOX 1475,MONTGOMERY,77356,EE,5,6,N,No,No,No,882,1.02%,0.34%,0.23%,14.85%,0.00%,2.72%,80.84%,16.33%,10.2,362,366,16.02209945,84.00%,57.45856354,38.12154696,11.74863388,88.30%,61.20%,33.60655738,NA,N/A,N/A,NA,NA,46.02641296,53.15494537,49.59067917,NA,NA,NA,NA,NA,NA,59.33037466,B,-6.680662961,52.6497117,B,D,53.80306492,NA,1235,847,1268,1249,B,A-,B+,B+,285/892,207/878,300/856,300/856/870,Elementary school,NA,NA,NA,NA,NA,NA,NA,NA
101912059H,Long Academy (high),No,Houston ISD,HARRIS COUNTY,6501 BELLAIRE BLVD,HOUSTON,77074-6428,6,12,4,N,No,Yes,Yes,993,12.79%,0.50%,6.65%,76.13%,0.00%,0.30%,3.63%,82.98%,22.3,799,776,61.57697121,38.40%,14.14267835,4.881101377,59.79381443,40.20%,17.53%,4.639175258,100,1208 (avg.: 1375),16.4 (avg.: 20.3),32.7,16.7,45.54440308,43.18869781,44.36655045,60,37,62,36,57,34,15.83422577,F,-14.00366803,1.830557742,F,F,20.65643421,NA,309,N/A,N/A,N/A,F,N/A,N/A,N/A,64/191,N/A,N/A,N/A,High school,NA,NA,NA,NA,NA,NA,NA,NA
101912059M,Long Academy (middle),No,Houston ISD,HARRIS COUNTY,6501 BELLAIRE BLVD,HOUSTON,77074-6428,6,12,4,N,No,Yes,Yes,993,12.79%,0.50%,6.65%,76.13%,0.00%,0.30%,3.63%,82.98%,22.3,799,776,61.57697121,38.40%,14.14267835,4.881101377,59.79381443,40.20%,17.53%,4.639175258,100,1208 (avg.: 1375),16.4 (avg.: 20.3),32.7,16.7,45.54440308,43.18869781,44.36655045,60,37,62,36,57,34,59.74259419,B,20.67647441,80.4190686,A,F,NA,62.7548061,1984,N/A,N/A,N/A,B,N/A,N/A,N/A,314/328,N/A,N/A,N/A,Middle school,59.83606557,59.64912281,0,-99,0.831168831,0.831168831,66.49101118,D
101912196,Longfellow El,No,Houston ISD,HARRIS COUNTY,3617 NORRIS,HOUSTON,77025-3699,EE,5,4,N,No,Yes,No,727,60.80%,0.14%,6.60%,21.60%,0.28%,1.51%,9.08%,74.28%,14.4,358,358,32.12290503,67.90%,40.78212291,24.30167598,29.60893855,70.40%,35.47%,18.15642458,NA,N/A,N/A,NA,NA,48.54379654,52.12857819,50.33618737,NA,NA,NA,NA,NA,NA,38.12849162,D,0.853828661,38.98232028,D,C,42.43985076,NA,2582,2473,2959,2420,C-,C,D+,C,543/892,516/878,625/856,625/856/870,Elementary school,NA,NA,NA,NA,NA,NA,NA,NA
101912197,Looscan El,No,Houston ISD,HARRIS COUNTY,3800 ROBERTSON ST,HOUSTON,77009-4959,EE,5,4,N,No,No,Yes,443,5.64%,0.00%,0.00%,93.00%,0.00%,0.45%,0.90%,91.20%,11.3,186,186,67.20430108,32.30%,18.8172043,8.064516129,53.22580645,46.20%,19.89%,5.376344086,NA,N/A,N/A,NA,NA,39.80866241,34.38341522,37.09603882,NA,NA,NA,NA,NA,NA,19.35483871,F,-15.0705569,4.284281808,F,F,20.22480806,NA,4442,4161,3777,4296,F,F,F,F,883/892,821/878,782/856,782/856/870,Elementary school,NA,NA,NA,NA,NA,NA,NA,NA
101914113,Loraine T Golbow El,No,Katy ISD,HARRIS COUNTY,3535 LAKES OF BRIDGEWATER DR,KATY,77449-3859,EE,5,4,N,No,No,No,768,26.56%,0.13%,6.77%,38.93%,0.00%,1.82%,25.78%,55.99%,12.5,353,353,21.24645892,78.80%,47.87535411,23.79603399,16.71388102,83.30%,47.31%,21.24645892,NA,N/A,N/A,NA,NA,50.80875397,45.36992645,48.08934021,NA,NA,NA,NA,NA,NA,47.59206799,C,3.373484518,50.96555251,B,D,48.83343791,NA,1787,2106,1819,3030,C+,C+,B-,D+,386/892,447/878,402/856,402/856/870,Elementary school,NA,NA,NA,NA,NA,NA,NA,NA
84901102,Louis G Lobit El,No,Dickinson ISD,GALVESTON COUNTY,P O DRAWER Z,DICKINSON,77539-2026,EE,4,4,N,No,No,No,675,20.44%,0.44%,1.48%,42.81%,0.15%,2.81%,31.85%,46.81%,0,259,258,33.97683398,65.60%,40.54054054,22.77992278,20.93023256,78.70%,51.55%,31.39534884,NA,N/A,N/A,NA,NA,53.14492416,60.30075073,56.72283745,NA,NA,NA,NA,NA,NA,46.04546407,C,-2.380670775,43.66479329,C,A,48.76222057,NA,1796,N/A,N/A,N/A,C+,N/A,N/A,N/A,388/892,N/A,N/A,N/A,Elementary school,NA,NA,NA,NA,NA,NA,NA,NA
101912198,Love El,No,Houston ISD,HARRIS COUNTY,1120 W 13TH ST,HOUSTON,77008-6627,EE,5,4,N,No,No,No,440,5.45%,0.23%,0.23%,88.64%,0.00%,0.45%,5.00%,89.77%,15.6,209,209,38.75598086,58.40%,26.79425837,14.35406699,27.27272727,69.90%,27.75%,12.91866029,NA,N/A,N/A,NA,NA,50.52087402,41.28952789,45.90520096,NA,NA,NA,NA,NA,NA,27.27272727,F,-7.293238193,19.97948908,F,F,31.02141996,NA,3925,2621,1303,2317,D-,C-,B+,C,789/892,546/878,308/856,308/856/870,Elementary school,NA,NA,NA,NA,NA,NA,NA,NA
101912199,Lovett El,No,Houston ISD,HARRIS COUNTY,8814 S RICE AVE,HOUSTON,77096-2622,KG,5,4,N,No,Yes,No,687,26.06%,0.00%,11.06%,25.91%,0.00%,4.22%,32.75%,34.50%,7.4,353,354,15.01416431,84.70%,63.45609065,41.92634561,11.29943503,88.40%,64.97%,40.39548023,NA,N/A,N/A,NA,NA,52.58193207,53.20077133,52.8913517,NA,NA,NA,NA,NA,NA,64.21392103,B,9.695286757,73.90920779,A,B,63.60782201,NA,494,387,256,429,B+,A,A+,A,131/892,108/878,84/856,84/856/870,Elementary school,NA,NA,NA,NA,NA,NA,NA,NA
101907116,Lowery El,No,Cypress-Fairbanks ISD,HARRIS COUNTY,15950 RDG PARK DR,HOUSTON,77095-2612,EE,5,4,N,No,No,No,872,16.40%,0.34%,4.24%,37.39%,0.00%,3.10%,38.53%,42.43%,13.3,400,400,20.5,79.50%,54,31.25,14.75,85.30%,48.50%,24,NA,N/A,N/A,NA,NA,51.55992126,54.5846138,53.07226753,NA,NA,NA,NA,NA,NA,51.25,B,0.728833094,51.97883309,B,B,52.04826651,NA,1429,1704,844,929,B-,B-,A-,A-,327/892,369/878,229/856,229/856/870,Elementary school,NA,NA,NA,NA,NA,NA,NA,NA
79907139,Lula Belle Goodman El,No,Fort Bend ISD,FORT BEND COUNTY,1100 W SYCAMORE,FRESNO,77545-8035,KG,5,4,N,No,No,No,669,48.13%,0.90%,0.15%,47.38%,0.00%,1.35%,2.09%,66.07%,14.5,360,360,37.5,62.20%,35.55555556,18.61111111,31.11111111,68.60%,33.06%,14.44444444,NA,N/A,N/A,NA,NA,47.99429703,45.79055786,46.89242745,NA,NA,NA,NA,NA,NA,34.30555556,D,-5.622942191,28.68261336,F,F,36.59023859,NA,3357,3510,3845,3674,D,D-,F,D-,695/892,709/878,793/856,793/856/870,Elementary school,NA,NA,NA,NA,NA,NA,NA,NA
170904042,Lynn Lucas Middle,No,Willis ISD,MONTGOMERY COUNTY,1304 N CAMPBELL ST,WILLIS,77378-8668,6,8,6,N,No,No,Yes,796,11.06%,0.50%,0.25%,36.31%,0.13%,5.15%,46.61%,72.36%,17.4,789,706,43.3460076,56.70%,25.85551331,9.885931559,44.19263456,55.80%,22.80%,5.66572238,NA,N/A,N/A,NA,NA,44.95255661,43.37560272,44.16407967,NA,NA,NA,NA,82,41,24.33002294,F,-8.087240878,16.24278207,F,F,28.2173826,NA,1782,1856,1402,1521,D-,F,D-,D-,290/328,296/316,296/316/302,296/316/302/314,Middle school,NA,NA,NA,NA,NA,NA,NA,NA
101912128,Lyons El,Yes,Houston ISD,HARRIS COUNTY,800 ROXELLA RD,HOUSTON,77076-4431,EE,5,4,N,No,No,No,1002,0.70%,0.10%,0.00%,97.80%,0.00%,0.20%,1.20%,93.71%,7,439,439,12.98405467,87.00%,65.60364465,43.50797267,5.922551253,94.10%,74.94%,52.39179954,NA,N/A,N/A,NA,NA,45.43759155,46.59695816,46.01727486,NA,NA,NA,NA,NA,NA,70.27334852,A,36.05653074,106.3298793,A,F,74.13262738,NA,123,271,464,415,A+,A+,A,A,43/892,82/878,144/856,144/856/870,Elementary school,NA,NA,NA,NA,NA,NA,NA,NA
79907049,Macario Garcia Middle,No,Fort Bend ISD,FORT BEND COUNTY,18550 OLD RICHMOND RD,SUGAR LAND,77498-4800,6,8,4,N,No,No,No,995,21.51%,0.50%,34.57%,25.73%,0.10%,1.61%,15.98%,33.57%,9.2,999,914,14.01401401,86.00%,58.25825826,32.33233233,13.23851204,86.80%,64.66%,32.27571116,NA,N/A,N/A,NA,NA,52.85237503,54.77651215,53.81444359,NA,NA,NA,NA,87,87,61.45954488,A,11.03134692,72.4908918,A,B,62.52570513,NA,181,140,107,111,A-,A+,A+,A+,52/328,36/316,36/316/302,36/316/302/314,Middle school,NA,NA,NA,NA,NA,NA,NA,NA
101910107,Macarthur El,Yes,Galena Park ISD,HARRIS COUNTY,1801 N MAIN,GALENA PARK,77547-2339,EE,5,4,N,No,No,No,707,3.25%,0.00%,0.28%,91.09%,0.00%,0.28%,5.09%,87.98%,10.4,338,338,33.72781065,65.70%,38.46153846,22.18934911,18.63905325,79.60%,50.89%,26.92307692,NA,N/A,N/A,NA,NA,51.5789032,51.25245285,51.41567803,NA,NA,NA,NA,NA,NA,44.67455621,C,9.904736442,54.57929265,B,C,50.17295246,NA,1642,1887,3035,2358,B-,B-,D,C,362/892,408/878,640/856,640/856/870,Elementary school,NA,NA,NA,NA,NA,NA,NA,NA
101902003,Macarthur H S,No,Aldine ISD,HARRIS COUNTY,4400 ALDINE MAIL RT,HOUSTON,77039-5999,9,12,4,N,No,No,Yes,3031,6.53%,0.10%,0.23%,90.99%,0.00%,0.30%,1.85%,84.79%,13.7,NA,NA,NA,NA,NA,NA,NA,NA,N/A,NA,90.2,1136 (avg.: 1375),17.1 (avg.: 20.3),21.8,31.6,45.78768539,45.42450714,45.60609627,1443,366,NA,NA,1089,454,41.68962351,C,2.570906879,44.26053039,C,F,NA,48.74383125,789,1287,640,569,C,F,C,C+,112/191,168/187,96/171,96/171/162,High school,NA,41.68962351,0.769968051,0.790258449,0.782480315,0.790258449,63.41907483,F
101912201,Macgregor El,No,Houston ISD,HARRIS COUNTY,4801 LABRANCH ST,HOUSTON,77004-5650,EE,5,4,N,No,Yes,No,553,66.37%,0.54%,1.63%,26.04%,0.00%,1.99%,3.44%,72.51%,6.9,267,267,31.46067416,68.20%,48.31460674,27.71535581,36.32958801,63.30%,25.09%,12.35955056,NA,N/A,N/A,NA,NA,49.28000259,35.71143341,42.495718,NA,NA,NA,NA,NA,NA,36.70411985,D,-1.030028679,35.67409117,D,F,38.25301836,NA,3135,1086,1568,1384,D+,A-,B,B+,651/892,258/878,352/856,352/856/870,Elementary school,NA,NA,NA,NA,NA,NA,NA,NA
170903106,Madeley Ranch El,No,Montgomery ISD,MONTGOMERY COUNTY,P O BOX 1475,MONTGOMERY,77356,EE,5,6,N,No,No,No,590,0.34%,0.17%,0.17%,13.39%,0.00%,2.71%,83.22%,15.76%,12.1,261,258,13.02681992,86.60%,59.00383142,37.16475096,10.07751938,89.90%,66.67%,40.69767442,NA,N/A,N/A,NA,NA,50.00554657,51.1720314,50.58878899,NA,NA,NA,NA,NA,NA,62.83524904,B,-3.589371212,59.24587783,B,C,57.49908198,NA,908,1355,692,1080,B,A-,A,A-,219/892,312/878,193/856,193/856/870,Elementary school,NA,NA,NA,NA,NA,NA,NA,NA
101912203,Mading El,No,Houston ISD,HARRIS COUNTY,8511 CRESTMONT ST,HOUSTON,77033-1324,EE,5,4,N,No,No,Yes,535,75.14%,0.00%,0.19%,23.55%,0.00%,0.93%,0.19%,94.77%,15.6,232,232,63.36206897,36.60%,15.51724138,8.620689655,56.46551724,43.50%,16.81%,6.896551724,NA,N/A,N/A,NA,NA,40.1591568,38.29211044,39.22563362,NA,NA,NA,NA,NA,NA,16.1637931,F,-17.97828898,-1.814495873,F,F,17.84045197,NA,4470,4356,4087,4310,F,F,F,F,888/892,860/878,833/856,833/856/870,Elementary school,NA,NA,NA,NA,NA,NA,NA,NA
101912010,Madison H S,No,Houston ISD,HARRIS COUNTY,13719 WHITEHEATHER,HOUSTON,77045-4421,9,12,4,N,No,No,Yes,1759,40.59%,0.57%,0.51%,57.53%,0.00%,0.28%,0.51%,75.04%,24.3,NA,NA,NA,NA,NA,NA,NA,NA,N/A,NA,100,1075 (avg.: 1375),15.4 (avg.: 20.3),23.4,9.4,44.32642746,44.30636215,44.31639481,668,75,691,111,517,67,13.32295763,F,-25.71009639,-12.38713876,F,F,NA,24.81391898,1389,1331,1121,1212,F,F,F,F,183/191,177/187,159/171,159/171/162,High school,13.68653422,12.95938104,0.661844485,0.615071283,0.565371025,0.661844485,54.00346225,F
101917117,Mae Smythe El,No,Pasadena ISD,HARRIS COUNTY,2202 PASADENA BLVD,PASADENA,77502-3127,EE,4,4,N,No,No,No,683,3.51%,0.00%,0.00%,93.12%,0.00%,0.29%,3.07%,85.80%,18.5,258,258,32.55813953,67.40%,31.00775194,10.46511628,31.78294574,68.20%,31.78%,14.34108527,NA,N/A,N/A,NA,NA,47.84855652,47.70603943,47.77729798,NA,NA,NA,NA,NA,NA,31.39534884,D,-3.663966236,27.7313826,F,F,35.59904179,NA,3469,3147,2487,2910,D,D+,C-,D+,716/892,656/878,536/856,536/856/870,Elementary school,NA,NA,NA,NA,NA,NA,NA,NA
20908114,Magnolia El,No,Magnolia ISD,MONTGOMERY COUNTY,P O BOX 638,MAGNOLIA,77355-0638,EE,5,6,N,No,No,No,817,1.71%,0.49%,0.49%,37.45%,0.00%,1.59%,58.26%,59.61%,16.7,389,390,33.67609254,65.80%,38.3033419,20.05141388,23.33333333,76.70%,41.28%,21.53846154,NA,N/A,N/A,NA,NA,47.90661621,51.411026,49.65882111,NA,NA,NA,NA,NA,NA,39.79269659,D,-2.900868193,36.8918284,D,D,42.07233425,NA,2630,2310,2440,1824,C-,C,C,B-,550/892,491/878,529/856,415/870,Elementary school,NA,NA,NA,NA,NA,NA,NA,NA
170906102,Magnolia El,No,Pearland ISD,BRAZORIA COUNTY,5350 MAGNOLIA,PEARLAND,77584,EE,4,4,N,No,No,No,872,7.45%,0.92%,4.93%,45.30%,0.11%,4.70%,36.58%,38.88%,11.2,323,323,13.62229102,86.40%,66.56346749,45.82043344,5.572755418,94.40%,70.90%,47.67801858,NA,N/A,N/A,NA,NA,56.50073242,60.95725632,58.72899437,NA,NA,NA,NA,NA,NA,68.73065015,A,16.46492095,85.19557111,A,A,70.81418681,NA,218,259,243,576,A,A+,A+,A,64/892,78/878,80/856,161/870,Elementary school,NA,NA,NA,NA,NA,NA,NA,NA
170906001,Magnolia H S,No,Magnolia ISD,MONTGOMERY COUNTY,P O BOX 428,MAGNOLIA,77353,9,12,6,N,No,No,No,1907,2.31%,0.26%,1.73%,26.11%,0.05%,2.15%,67.38%,21.55%,10.4,NA,NA,NA,NA,NA,NA,NA,NA,N/A,NA,72.1,1483 (avg.: 1375),22.6 (avg.: 20.3),31.8,66.2,51.23726654,53.54228592,52.38977623,584,326,540,332,371,168,51.91197207,B,-9.647315349,42.26465672,C,B,NA,55.74682599,524,562,365,479,B-,B-,B+,B-,86/191,91/187,72/171,72/171/162,High school,58.54092527,45.28301887,0.848888889,0.818930041,0.850967008,0.850967008,76.42089894,B
170906041,Magnolia J H,No,Magnolia ISD,MONTGOMERY COUNTY,P O BOX 476,MAGNOLIA,77355-0476,6,8,6,N,No,No,No,1474,1.83%,0.68%,0.61%,34.06%,0.07%,2.24%,60.52%,45.45%,10.6,1437,1438,27.41823243,72.60%,44.81558803,21.29436326,30.18080668,69.80%,33.59%,10.15299026,NA,N/A,N/A,NA,NA,49.91273499,49.58192825,49.74733162,NA,NA,NA,NA,166,152,39.20195257,C,-4.727965919,34.47398665,D,D,41.09994919,NA,1029,1008,1165,1229,C,C+,D+,D+,194/328,170/316,170/316/302,170/316/302/314,Middle school,NA,NA,NA,NA,NA,NA,NA,NA
170906109,Magnolia Parkway El,No,Magnolia ISD,MONTGOMERY COUNTY,P O BOX 460,MAGNOLIA,77353,EE,5,6,N,No,No,No,676,1.92%,1.78%,1.48%,34.47%,0.15%,1.33%,58.88%,38.61%,11.7,336,336,25,74.70%,46.42857143,25.29761905,20.83333333,78.00%,47.62%,24.10714286,NA,N/A,N/A,NA,NA,49.34884262,49.1190834,49.23396301,NA,NA,NA,NA,NA,NA,47.02380952,C,-5.375408253,41.64840127,C,D,45.92275588,NA,2131,1897,1715,3182,C,B-,B-,D,449/892,410/878,385/856,385/856/870,Elementary school,NA,NA,NA,NA,NA,NA,NA,NA
170906002,Magnolia West H S,No,Magnolia ISD,MONTGOMERY COUNTY,P O BOX 426,MAGNOLIA,77353,9,12,6,N,No,No,No,2016,2.08%,1.14%,0.55%,31.35%,0.15%,1.39%,63.34%,41.17%,12.2,NA,NA,NA,NA,NA,NA,NA,NA,N/A,NA,49.7,1448 (avg.: 1375),22.2 (avg.: 20.3),26.1,56.6,50.72924805,55.60736847,53.16830826,681,294,588,288,429,142,39.48155863,C,-9.402221142,30.07933749,D,B,NA,48.15909646,821,606,547,755,C-,B-,C+,C-,117/191,95/187,84/171,84/171/162,High school,45.86288416,33.1002331,0.814122534,0.810502283,0.81182266,0.814122534,69.90718145,C
101902120,Magrill El,No,Aldine ISD,HARRIS COUNTY,21701 RAYFORD RD,HUMBLE,77338-1026,KG,4,4,N,No,No,No,760,40.79%,0.39%,0.79%,50.66%,0.92%,1.97%,4.47%,76.05%,24.4,282,282,35.10638298,62.80%,34.39716312,18.79432624,23.04964539,74.80%,49.65%,26.24113475,NA,N/A,N/A,NA,NA,43.17671204,57.04146194,50.10908699,NA,NA,NA,NA,NA,NA,42.0212766,C,5.170314458,47.19159105,C,C,46.3942109,NA,2067,1376,2495,2824,C+,B+,C-,C-,440/892,316/878,538/856,538/856/870,Elementary school,NA,NA,NA,NA,NA,NA,NA,NA
101915132,Mahaffey El,No,Klein ISD,HARRIS COUNTY,10255 MAHAFFEY RD,TOMBALL,77375,EE,5,4,N,No,No,No,644,6.37%,1.09%,4.81%,46.27%,0.62%,3.57%,37.27%,41.15%,0,300,300,24,74.00%,50.66666667,32.33333333,16.33333333,82.00%,56.00%,36.33333333,NA,N/A,N/A,NA,NA,55.0098114,53.88145828,54.44563484,NA,NA,NA,NA,NA,NA,53.33333333,B,2.189710165,55.5230435,B,B,54.37956989,NA,1179,N/A,N/A,N/A,B,N/A,N/A,N/A,275/892,N/A,N/A,N/A,Elementary school,NA,NA,NA,NA,NA,NA,NA,NA
101903106,Mahanay El,Yes,Alief ISD,HARRIS COUNTY,13215 HIGH STAR,HOUSTON,77083-1905,EE,4,4,N,No,No,No,614,34.53%,0.49%,24.92%,34.36%,0.00%,1.63%,4.07%,82.08%,19,210,209,28.0952381,71.90%,43.33333333,26.66666667,21.05263158,78.90%,48.33%,26.31578947,NA,N/A,N/A,NA,NA,54.33137894,60.07353973,57.20245934,NA,NA,NA,NA,NA,NA,45.82934609,C,10.20877106,56.03811715,B,A,52.97028422,NA,1329,1768,2303,527,B-,B-,C,A,305/892,384/878,497/856,497/856/870,Elementary school,NA,NA,NA,NA,NA,NA,NA,NA
